	FIRST_IGN	STATE	year	month	day	count
562733	72	ND	2016	8	5	1
562734	73	ND	2016	8	21	1
562735	72	ND	2016	8	30	1
562736	72	ND	2016	9	2	1
562737	73	ND	2016	6	30	1
562738	71	ND	2016	8	10	1
562739	71	ND	2016	11	13	1
562740	72	ND	2016	5	21	1
562741	72	ND	2016	3	14	1
562742	71	ND	2016	3	26	1
562743	72	ND	2016	3	29	1
562744	72	ND	2016	4	13	1
562745	72	ND	2016	4	29	1
562746	72	ND	2016	6	28	1
562747	72	ND	2016	8	15	1
562748	72	ND	2016	11	7	1
562749	72	ND	2016	11	9	1
562750	72	ND	2016	11	14	1
562751	71	ND	2016	6	20	1
562752	72	ND	2016	7	10	1
562753	71	ND	2016	8	4	1
562754	71	ND	2016	3	5	1
562755	72	ND	2016	5	1	1
562756	71	ND	2016	5	6	1
562757	71	ND	2016	7	20	1
562758	72	ND	2016	7	2	1
562759	72	ND	2016	7	2	1
562760	73	ND	2016	7	5	1
562761	72	ND	2016	7	10	1
562762	72	ND	2016	8	15	1
562763	71	ND	2016	8	4	1
562764	72	ND	2016	6	10	1
562765	72	ND	2016	7	9	1
562766	72	ND	2016	10	31	1
562767	72	ND	2016	3	12	1
562768	72	ND	2016	4	9	1
562769	72	ND	2016	4	11	1
562770	71	ND	2016	5	8	1
562771	72	ND	2016	5	17	1
562772	72	ND	2016	7	22	1
562773	72	ND	2016	5	1	1
562774	72	ND	2016	2	27	1
562775	72	ND	2016	3	9	1
562776	72	ND	2016	5	2	1
562777	71	ND	2016	10	16	1
562778	72	ND	2016	4	5	1
562779	72	ND	2016	4	30	1
562780	73	ND	2016	5	9	1
562781	72	ND	2016	11	12	1
562782	72	ND	2016	3	13	1
562783	72	ND	2016	4	13	1
562784	72	ND	2016	4	23	1
562785	72	ND	2016	4	30	1
562786	72	ND	2016	5	1	1
562787	72	ND	2016	5	3	1
562788	72	ND	2016	5	9	1
562789	72	ND	2016	5	22	1
562790	72	ND	2016	6	13	1
562791	72	ND	2016	6	28	1
562792	71	ND	2016	9	11	1
562793	72	ND	2016	11	10	1
562794	72	ND	2016	4	14	1
562795	72	ND	2016	8	3	1
562796	71	ND	2016	8	5	1
562797	72	ND	2016	8	7	1
562798	72	ND	2016	4	9	1
562799	72	ND	2016	7	4	1
562800	72	ND	2016	7	6	1
562801	72	ND	2016	4	9	1
562802	72	ND	2016	5	16	1
562803	72	ND	2016	5	19	1
562804	72	ND	2016	6	11	1
562805	72	ND	2016	7	1	1
562806	72	ND	2016	7	2	1
562807	72	ND	2016	7	2	1
562808	72	ND	2016	7	3	1
562809	72	ND	2016	7	14	1
562810	72	ND	2016	7	17	1
562811	72	ND	2016	7	31	1
562812	72	ND	2016	8	2	1
562813	72	ND	2016	8	3	1
562814	72	ND	2016	8	6	1
562815	72	ND	2016	8	15	1
562816	72	ND	2016	8	26	1
562817	73	ND	2016	9	5	1
562818	72	ND	2016	9	5	1
562819	72	ND	2016	9	6	1
562820	72	ND	2016	3	29	1
562821	72	ND	2016	4	4	1
562822	72	ND	2016	5	17	1
562823	72	ND	2016	5	16	1
562824	72	ND	2016	3	26	1
562825	72	ND	2016	3	26	1
562826	72	ND	2016	4	30	1
562827	72	ND	2016	5	1	1
562828	72	ND	2016	5	2	1
562829	73	ND	2016	5	5	1
562830	73	ND	2016	3	21	1
562831	72	ND	2016	8	24	1
562832	72	ND	2016	3	13	1
562833	72	ND	2016	3	19	1
562834	72	ND	2016	5	17	1
562835	71	ND	2016	8	7	1
562836	71	ND	2016	9	11	1
562837	73	ND	2016	7	4	1
562838	72	ND	2016	9	11	1
562839	72	ND	2016	4	9	1
562840	73	ND	2016	4	13	1
562841	72	ND	2016	6	8	1
562842	73	ND	2016	6	13	1
562843	72	ND	2016	7	21	1
562844	72	ND	2016	9	11	1
562845	72	ND	2016	6	17	1
562846	72	ND	2016	7	6	1
562847	72	ND	2016	7	23	1
562848	72	ND	2016	4	4	1
562849	72	ND	2016	6	5	1
562850	73	NE	2016	5	26	1
562851	72	NE	2016	8	22	1
562852	72	NE	2016	8	22	1
562853	72	NE	2016	2	8	1
562854	72	NE	2016	3	30	1
562855	72	NE	2016	4	7	1
562856	72	NE	2016	4	16	1
562857	73	NE	2016	5	2	1
562858	72	NE	2016	5	17	1
562859	72	NE	2016	7	1	1
562860	73	NE	2016	7	31	1
562861	73	NE	2016	8	10	1
562862	73	NE	2016	8	10	1
562863	72	NE	2016	8	29	1
562864	73	NE	2016	9	2	1
562865	73	NE	2016	9	11	1
562866	72	NE	2016	10	17	1
562867	72	NE	2016	11	12	1
562868	72	NE	2016	11	16	1
562869	72	NE	2016	11	16	1
562870	72	NE	2016	11	16	1
562871	72	NE	2016	12	10	1
562872	72	NE	2016	12	29	1
562873	72	NE	2016	12	31	1
562874	72	NE	2016	5	26	1
562875	71	NE	2016	11	1	1
562876	73	NE	2016	1	10	1
562877	72	NE	2016	2	27	1
562878	72	NE	2016	6	6	1
562879	73	NE	2016	7	18	1
562880	72	NE	2016	12	31	1
562881	72	NE	2016	2	27	1
562882	72	NE	2016	2	27	1
562883	72	NE	2016	3	4	1
562884	72	NE	2016	2	27	1
562885	72	NE	2016	3	7	1
562886	72	NE	2016	4	12	1
562887	72	NE	2016	3	17	1
562888	72	NE	2016	10	3	1
562889	72	NE	2016	10	4	1
562890	73	NE	2016	3	2	1
562891	73	NE	2016	7	21	1
562892	71	NE	2016	2	27	1
562893	72	NE	2016	5	4	1
562894	71	NE	2016	11	15	1
562895	72	NE	2016	4	5	1
562896	72	NE	2016	5	5	1
562897	73	NE	2016	8	28	1
562898	72	NE	2016	2	27	1
562899	72	NE	2016	3	11	1
562900	71	NE	2016	4	4	1
562901	73	NE	2016	10	16	1
562902	72	NE	2016	3	22	1
562903	72	NE	2016	4	14	1
562904	72	NE	2016	6	28	1
562905	72	NE	2016	6	28	1
562906	72	NE	2016	6	28	1
562907	72	NE	2016	7	12	1
562908	72	NE	2016	8	16	1
562909	72	NE	2016	8	25	1
562910	73	NE	2016	8	27	1
562911	72	NE	2016	9	30	1
562912	72	NE	2016	10	23	1
562913	72	NE	2016	6	17	1
562914	72	NE	2016	6	26	1
562915	72	NE	2016	7	28	1
562916	72	NE	2016	9	11	1
562917	72	NE	2016	4	11	1
562918	71	NE	2016	11	3	1
562919	71	NE	2016	3	10	1
562920	71	NE	2016	6	28	1
562921	73	NE	2016	12	6	1
562922	72	NE	2016	12	7	1
562923	72	NE	2016	12	15	1
562924	72	NE	2016	4	3	1
562925	72	NE	2016	8	18	1
562926	72	NE	2016	7	11	1
562927	71	NE	2016	10	27	1
562928	73	NE	2016	12	10	1
562929	71	NE	2016	7	9	1
562930	72	NE	2016	8	25	1
562931	71	NE	2016	12	21	1
562932	71	NE	2016	12	25	1
562933	72	NE	2016	3	2	1
562934	72	NE	2016	12	21	1
562935	72	NE	2016	3	12	1
562936	71	NE	2016	4	12	1
562937	71	NE	2016	6	15	1
562938	72	NE	2016	12	21	1
562939	72	NE	2016	3	10	1
562940	73	NE	2016	4	5	1
562941	72	NE	2016	4	23	1
562942	73	NE	2016	10	22	1
562943	72	NE	2016	11	1	1
562944	73	NE	2016	4	25	1
562945	72	NE	2016	2	29	1
562946	72	NE	2016	6	2	1
562947	72	NE	2016	6	6	1
562948	72	NE	2016	6	10	1
562949	72	NE	2016	6	21	1
562950	72	NE	2016	7	4	1
562951	72	NE	2016	7	4	1
562952	72	NE	2016	7	4	1
562953	72	NE	2016	7	4	1
562954	72	NE	2016	7	4	1
562955	72	NE	2016	7	4	1
562956	72	NE	2016	7	4	1
562957	72	NE	2016	7	4	1
562958	73	NE	2016	8	2	1
562959	72	NE	2016	8	11	1
562960	73	NE	2016	9	11	1
562961	72	NE	2016	10	29	1
562962	72	NE	2016	10	25	1
562963	73	NE	2016	6	26	1
562964	72	NE	2016	6	26	1
562965	72	NE	2016	6	27	1
562966	73	NE	2016	7	4	1
562967	73	NE	2016	7	4	1
562968	72	NE	2016	7	4	1
562969	72	NE	2016	7	4	1
562970	72	NE	2016	7	10	1
562971	72	NE	2016	3	5	1
562972	71	NE	2016	10	3	1
562973	72	NE	2016	12	21	1
562974	71	NE	2016	3	11	1
562975	72	NE	2016	4	13	1
562976	72	NE	2016	3	14	1
562977	72	NE	2016	4	11	1
562978	72	NE	2016	4	6	1
562979	72	NE	2016	4	7	1
562980	72	NE	2016	4	15	1
562981	72	NE	2016	2	24	1
562982	72	NE	2016	11	7	1
562983	72	NE	2016	10	22	1
562984	72	NE	2016	3	11	1
562985	72	NE	2016	6	24	1
562986	72	NE	2016	7	25	1
562987	72	NE	2016	11	15	1
562988	72	NE	2016	3	11	1
562989	72	NE	2016	4	13	1
562990	72	NE	2016	4	14	1
562991	71	NE	2016	4	20	1
562992	72	NE	2016	5	13	1
562993	72	NE	2016	6	10	1
562994	72	NE	2016	8	14	1
562995	71	NE	2016	11	13	1
562996	72	NE	2016	4	4	1
562997	72	NE	2016	6	6	1
562998	71	NE	2016	10	28	1
562999	72	NE	2016	3	22	1
563000	71	NE	2016	11	3	1
563001	71	NE	2016	11	16	1
563002	72	NE	2016	7	17	1
563003	72	NE	2016	3	30	1
563004	71	NE	2016	4	7	1
563005	72	NE	2016	3	27	1
563006	71	NE	2016	3	28	1
563007	72	NE	2016	12	15	1
563008	72	NE	2016	4	1	1
563009	71	NE	2016	10	7	1
563010	72	NE	2016	11	14	1
563011	72	NE	2016	3	28	1
563012	71	NE	2016	4	4	1
563013	71	NE	2016	4	7	1
563014	72	NE	2016	3	3	1
563015	72	NE	2016	7	24	1
563016	72	NE	2016	3	28	1
563017	72	NE	2016	2	27	1
563018	72	NE	2016	5	31	1
563019	71	NE	2016	6	20	1
563020	72	NE	2016	10	22	1
563021	73	NE	2016	2	21	1
563022	73	NE	2016	6	21	1
563023	73	NE	2016	12	8	1
563024	73	NE	2016	9	10	1
563025	72	NE	2016	2	2	1
563026	72	NE	2016	3	7	1
563027	71	NE	2016	4	5	1
563028	72	NE	2016	6	26	1
563029	72	NE	2016	12	21	1
563030	72	NE	2016	7	1	1
563031	72	NE	2016	3	19	1
563032	72	NE	2016	4	4	1
563033	72	NE	2016	4	4	1
563034	72	NE	2016	1	13	1
563035	72	NE	2016	3	11	1
563036	73	NE	2016	3	6	1
563037	72	NE	2016	3	7	1
563038	72	NE	2016	10	19	1
563039	72	NE	2016	10	21	1
563040	72	NE	2016	4	3	1
563041	72	NE	2016	4	13	1
563042	72	NE	2016	2	11	1
563043	73	NE	2016	11	11	1
563044	71	NE	2016	11	9	1
563045	71	NE	2016	11	10	1
563046	71	NE	2016	10	3	1
563047	73	NE	2016	10	15	1
563048	73	NE	2016	3	6	1
563049	72	NE	2016	6	22	1
563050	73	NE	2016	6	27	1
563051	72	NE	2016	7	4	1
563052	72	NE	2016	6	25	1
563053	72	NE	2016	8	4	1
563054	72	NE	2016	9	4	1
563055	72	NE	2016	3	12	1
563056	72	NE	2016	4	14	1
563057	72	NE	2016	5	19	1
563058	73	NE	2016	6	2	1
563059	72	NE	2016	6	28	1
563060	71	NE	2016	7	12	1
563061	73	NE	2016	7	17	1
563062	72	NE	2016	7	20	1
563063	72	NE	2016	7	20	1
563064	72	NE	2016	12	24	1
563065	72	NE	2016	2	13	1
563066	72	NE	2016	3	28	1
563067	72	NE	2016	6	11	1
563068	72	NE	2016	6	24	1
563069	73	NE	2016	6	29	1
563070	73	NE	2016	7	6	1
563071	72	NE	2016	7	10	1
563072	72	NE	2016	7	16	1
563073	72	NE	2016	7	16	1
563074	72	NE	2016	7	16	1
563075	72	NE	2016	7	16	1
563076	72	NE	2016	7	16	1
563077	72	NE	2016	7	16	1
563078	72	NE	2016	7	17	1
563079	72	NE	2016	7	23	1
563080	73	NE	2016	7	27	1
563081	73	NE	2016	9	4	1
563082	72	NE	2016	10	31	1
563083	72	NE	2016	11	10	1
563084	72	NE	2016	11	12	1
563085	71	NE	2016	7	22	1
563086	73	NE	2016	2	7	1
563087	72	NE	2016	4	12	1
563088	72	NE	2016	6	10	1
563089	72	NE	2016	6	26	1
563090	72	NE	2016	6	26	1
563091	73	NH	2016	7	24	1
563092	73	NH	2016	7	25	1
563093	72	NH	2016	4	23	1
563094	73	NH	2016	6	5	1
563095	73	NH	2016	6	28	1
563096	72	NH	2016	7	1	1
563097	72	NH	2016	3	17	1
563098	72	NH	2016	4	17	1
563099	72	NH	2016	4	23	1
563100	72	NH	2016	4	25	1
563101	73	NH	2016	7	26	1
563102	73	NH	2016	7	27	1
563103	72	NH	2016	8	7	1
563104	72	NH	2016	8	9	1
563105	73	NH	2016	8	25	1
563106	73	NH	2016	9	4	1
563107	72	NH	2016	11	13	1
563108	72	NH	2016	9	21	1
563109	72	NH	2016	10	9	1
563110	72	NH	2016	4	1	1
563111	72	NH	2016	4	17	1
563112	72	NH	2016	11	12	1
563113	72	NH	2016	11	13	1
563114	72	NH	2016	3	19	1
563115	72	NH	2016	9	23	1
563116	73	NH	2016	11	13	1
563117	72	NH	2016	4	18	1
563118	73	NH	2016	5	21	1
563119	72	NH	2016	6	20	1
563120	72	NH	2016	7	22	1
563121	72	NH	2016	8	6	1
563122	72	NH	2016	10	17	1
563123	72	NH	2016	5	17	1
563124	72	NH	2016	8	5	1
563125	72	NH	2016	2	29	1
563126	72	NH	2016	3	14	1
563127	73	NH	2016	4	30	1
563128	72	NH	2016	8	6	1
563129	73	NH	2016	6	27	1
563130	72	NH	2016	4	20	1
563131	73	NH	2016	5	18	1
563132	73	NH	2016	6	27	1
563133	72	NH	2016	4	30	1
563134	71	NH	2016	8	23	1
563135	73	NH	2016	5	11	1
563136	73	NH	2016	8	9	1
563137	72	NH	2016	4	18	1
563138	72	NH	2016	4	19	1
563139	72	NH	2016	3	23	1
563140	72	NH	2016	6	19	1
563141	72	NH	2016	6	20	1
563142	72	NH	2016	11	8	1
563143	72	NH	2016	4	19	1
563144	72	NH	2016	4	25	1
563145	72	NH	2016	6	4	1
563146	72	NH	2016	8	4	1
563147	72	NH	2016	10	19	1
563148	71	NH	2016	6	19	1
563149	72	NH	2016	10	13	1
563150	72	NH	2016	6	27	1
563151	73	NH	2016	4	20	1
563152	73	NH	2016	7	24	1
563153	72	NH	2016	3	9	1
563154	72	NH	2016	4	25	1
563155	72	NH	2016	4	21	1
563156	72	NH	2016	7	6	1
563157	72	NH	2016	10	14	1
563158	72	NH	2016	7	24	1
563159	72	NH	2016	5	11	1
563160	72	NH	2016	4	21	1
563161	72	NH	2016	4	25	1
563162	72	NH	2016	7	12	1
563163	73	NH	2016	7	13	1
563164	72	NH	2016	7	23	1
563165	72	NH	2016	9	4	1
563166	72	NH	2016	3	21	1
563167	72	NH	2016	6	16	1
563168	72	NH	2016	6	19	1
563169	72	NH	2016	8	17	1
563170	73	NH	2016	6	20	1
563171	73	NH	2016	11	6	1
563172	72	NH	2016	4	21	1
563173	72	NH	2016	6	27	1
563174	72	NH	2016	9	3	1
563175	72	NH	2016	3	9	1
563176	73	NH	2016	3	22	1
563177	72	NH	2016	3	31	1
563178	73	NH	2016	4	19	1
563179	73	NH	2016	4	19	1
563180	72	NH	2016	4	22	1
563181	73	NH	2016	4	23	1
563182	72	NH	2016	4	24	1
563183	72	NH	2016	4	29	1
563184	73	NH	2016	5	11	1
563185	72	NH	2016	5	23	1
563186	73	NH	2016	5	27	1
563187	72	NH	2016	6	8	1
563188	72	NH	2016	6	15	1
563189	72	NH	2016	6	17	1
563190	73	NH	2016	6	17	1
563191	72	NH	2016	6	19	1
563192	73	NH	2016	6	27	1
563193	72	NH	2016	7	2	1
563194	72	NH	2016	7	3	1
563195	72	NH	2016	7	3	1
563196	72	NH	2016	7	6	1
563197	72	NH	2016	7	13	1
563198	72	NH	2016	7	20	1
563199	72	NH	2016	7	24	1
563200	72	NH	2016	9	5	1
563201	73	NH	2016	9	16	1
563202	72	NH	2016	10	3	1
563203	72	NH	2016	11	13	1
563204	72	NH	2016	4	15	1
563205	72	NH	2016	5	12	1
563206	72	NH	2016	5	25	1
563207	72	NH	2016	10	13	1
563208	72	NH	2016	10	26	1
563209	72	NH	2016	12	4	1
563210	72	NH	2016	2	28	1
563211	72	NH	2016	6	2	1
563212	72	NH	2016	2	20	1
563213	72	NH	2016	3	13	1
563214	73	NH	2016	5	21	1
563215	72	NH	2016	6	1	1
563216	72	NH	2016	6	16	1
563217	73	NH	2016	7	23	1
563218	73	NH	2016	7	25	1
563219	72	NH	2016	7	25	1
563220	73	NH	2016	7	28	1
563221	73	NH	2016	7	28	1
563222	72	NH	2016	8	4	1
563223	72	NH	2016	8	21	1
563224	72	NH	2016	8	27	1
563225	72	NH	2016	9	13	1
563226	72	NH	2016	9	14	1
563227	72	NH	2016	4	23	1
563228	72	NH	2016	5	19	1
563229	72	NH	2016	6	24	1
563230	73	NH	2016	8	18	1
563231	73	NH	2016	9	27	1
563232	72	NH	2016	7	2	1
563233	72	NH	2016	5	17	1
563234	72	NH	2016	5	17	1
563235	72	NH	2016	7	3	1
563236	72	NH	2016	5	1	1
563237	72	NH	2016	5	1	1
563238	73	NH	2016	5	22	1
563239	72	NH	2016	6	20	1
563240	72	NH	2016	6	24	1
563241	72	NH	2016	6	24	1
563242	72	NH	2016	6	25	1
563243	72	NH	2016	7	3	1
563244	72	NH	2016	7	6	1
563245	72	NH	2016	7	21	1
563246	72	NH	2016	7	22	1
563247	72	NH	2016	7	27	1
563248	72	NH	2016	8	30	1
563249	72	NH	2016	9	13	1
563250	72	NH	2016	9	15	1
563251	72	NH	2016	9	17	1
563252	73	NH	2016	10	10	1
563253	72	NH	2016	11	11	1
563254	73	NH	2016	7	21	1
563255	73	NH	2016	7	24	1
563256	72	NH	2016	7	25	1
563257	72	NH	2016	7	25	1
563258	72	NH	2016	11	11	1
563259	72	NH	2016	11	14	1
563260	72	NH	2016	3	20	1
563261	72	NH	2016	5	4	1
563262	72	NH	2016	6	26	1
563263	72	NH	2016	8	5	1
563264	72	NH	2016	3	31	1
563265	72	NH	2016	7	3	1
563266	72	NH	2016	3	9	1
563267	72	NH	2016	11	12	1
563268	72	NH	2016	3	19	1
563269	72	NH	2016	6	16	1
563270	72	NH	2016	8	20	1
563271	72	NH	2016	11	13	1
563272	73	NH	2016	7	24	1
563273	73	NH	2016	11	15	1
563274	73	NH	2016	11	19	1
563275	73	NH	2016	3	30	1
563276	72	NH	2016	3	13	1
563277	72	NH	2016	5	17	1
563278	72	NH	2016	4	25	1
563279	72	NH	2016	10	11	1
563280	72	NH	2016	10	15	1
563281	73	NH	2016	7	22	1
563282	72	NH	2016	5	15	1
563283	72	NH	2016	5	22	1
563284	72	NH	2016	7	22	1
563285	72	NH	2016	8	24	1
563286	72	NH	2016	8	25	1
563287	72	NH	2016	9	12	1
563288	72	NH	2016	9	13	1
563289	72	NH	2016	9	16	1
563290	72	NH	2016	3	6	1
563291	73	NH	2016	5	26	1
563292	73	NH	2016	6	24	1
563293	73	NH	2016	6	25	1
563294	72	NH	2016	7	3	1
563295	72	NH	2016	4	23	1
563296	72	NH	2016	7	22	1
563297	73	NH	2016	7	23	1
563298	72	NH	2016	8	19	1
563299	72	NH	2016	4	16	1
563300	73	NH	2016	5	14	1
563301	72	NH	2016	6	26	1
563302	72	NH	2016	6	27	1
563303	72	NH	2016	11	15	1
563304	72	NH	2016	6	15	1
563305	72	NH	2016	6	16	1
563306	72	NH	2016	7	18	1
563307	72	NH	2016	9	5	1
563308	72	NH	2016	4	13	1
563309	72	NH	2016	4	18	1
563310	72	NH	2016	4	29	1
563311	72	NH	2016	4	30	1
563312	72	NH	2016	5	16	1
563313	73	NH	2016	5	19	1
563314	73	NH	2016	6	20	1
563315	73	NH	2016	6	21	1
563316	72	NH	2016	6	23	1
563317	72	NH	2016	6	27	1
563318	72	NH	2016	7	1	1
563319	73	NH	2016	7	4	1
563320	73	NH	2016	7	23	1
563321	72	NH	2016	7	25	1
563322	73	NH	2016	7	27	1
563323	72	NH	2016	7	30	1
563324	72	NH	2016	8	17	1
563325	72	NH	2016	8	29	1
563326	73	NH	2016	8	29	1
563327	72	NH	2016	8	30	1
563328	73	NH	2016	9	5	1
563329	72	NH	2016	9	7	1
563330	72	NH	2016	11	23	1
563331	73	NH	2016	7	23	1
563332	72	NH	2016	3	31	1
563333	72	NH	2016	6	19	1
563334	72	NH	2016	6	18	1
563335	72	NH	2016	11	11	1
563336	72	NH	2016	4	30	1
563337	72	NH	2016	6	23	1
563338	72	NH	2016	6	10	1
563339	72	NH	2016	11	10	1
563340	72	NH	2016	7	4	1
563341	72	NH	2016	4	16	1
563342	72	NH	2016	5	16	1
563343	72	NH	2016	3	13	1
563344	72	NH	2016	4	15	1
563345	72	NH	2016	5	1	1
563346	73	NH	2016	5	11	1
563347	73	NH	2016	5	11	1
563348	72	NH	2016	7	3	1
563349	73	NH	2016	7	4	1
563350	72	NH	2016	7	18	1
563351	72	NH	2016	9	2	1
563352	72	NH	2016	3	8	1
563353	72	NH	2016	7	3	1
563354	72	NH	2016	4	14	1
563355	73	NH	2016	5	23	1
563356	72	NH	2016	7	22	1
563357	72	NH	2016	9	1	1
563358	73	NH	2016	5	10	1
563359	73	NH	2016	9	4	1
563360	72	NH	2016	9	5	1
563361	72	NH	2016	11	22	1
563362	72	NH	2016	4	16	1
563363	72	NH	2016	4	21	1
563364	72	NH	2016	4	24	1
563365	72	NH	2016	4	29	1
563366	72	NH	2016	5	15	1
563367	72	NH	2016	5	16	1
563368	73	NH	2016	6	2	1
563369	72	NH	2016	7	4	1
563370	72	NH	2016	7	4	1
563371	72	NH	2016	7	5	1
563372	72	NH	2016	8	8	1
563373	72	NH	2016	8	14	1
563374	73	NH	2016	9	16	1
563375	72	NH	2016	4	21	1
563376	72	NH	2016	9	5	1
563377	72	NH	2016	9	1	1
563378	73	NH	2016	10	4	1
563379	73	NH	2016	5	11	1
563380	72	NH	2016	7	24	1
563381	73	NH	2016	7	21	1
563382	72	NH	2016	4	18	1
563383	72	NH	2016	6	20	1
563384	72	NH	2016	7	26	1
563385	73	NH	2016	9	5	1
563386	72	NH	2016	4	24	1
563387	72	NH	2016	3	13	1
563388	73	NH	2016	4	24	1
563389	73	NH	2016	6	21	1
563390	73	NH	2016	8	31	1
563391	73	NH	2016	10	19	1
563392	72	NH	2016	3	8	1
563393	72	NH	2016	3	31	1
563394	72	NH	2016	5	20	1
563395	73	NH	2016	7	18	1
563396	73	NH	2016	7	19	1
563397	73	NH	2016	9	12	1
563398	73	NH	2016	11	12	1
563399	72	NH	2016	4	18	1
563400	73	NH	2016	4	30	1
563401	72	NH	2016	9	8	1
563402	72	NH	2016	11	12	1
563403	72	NH	2016	4	23	1
563404	72	NH	2016	4	2	1
563405	72	NH	2016	8	12	1
563406	72	NH	2016	8	31	1
563407	72	NH	2016	9	14	1
563408	71	NH	2016	9	21	1
563409	72	NH	2016	9	26	1
563410	72	NH	2016	11	12	1
563411	73	NH	2016	8	29	1
563412	73	NH	2016	4	2	1
563413	73	NH	2016	4	23	1
563414	72	NH	2016	4	30	1
563415	73	NH	2016	10	17	1
563416	72	NH	2016	10	15	1
563417	72	NJ	2016	4	19	1
563418	72	NJ	2016	4	20	1
563419	72	NJ	2016	6	15	1
563420	73	NJ	2016	8	3	1
563421	72	NJ	2016	6	14	1
563422	72	NJ	2016	6	15	1
563423	73	NJ	2016	6	22	1
563424	72	NJ	2016	7	3	1
563425	73	NJ	2016	5	31	1
563426	73	NJ	2016	6	10	1
563427	72	NJ	2016	8	12	1
563428	72	NJ	2016	8	13	1
563429	72	NJ	2016	4	6	1
563430	72	NJ	2016	8	28	1
563431	72	NJ	2016	9	14	1
563432	72	NJ	2016	8	11	1
563433	72	NJ	2016	8	7	1
563434	73	NJ	2016	3	1	1
563435	73	NJ	2016	3	2	1
563436	72	NJ	2016	8	23	1
563437	72	NJ	2016	11	3	1
563438	73	NJ	2016	11	21	1
563439	73	NJ	2016	6	18	1
563440	72	NJ	2016	10	22	1
563441	72	NJ	2016	3	31	1
563442	73	NJ	2016	4	16	1
563443	72	NJ	2016	6	26	1
563444	72	NJ	2016	6	12	1
563445	72	NJ	2016	3	8	1
563446	72	NJ	2016	7	6	1
563447	72	NJ	2016	8	5	1
563448	72	NJ	2016	6	24	1
563449	72	NJ	2016	11	2	1
563450	73	NJ	2016	5	25	1
563451	71	NJ	2016	7	24	1
563452	72	NJ	2016	8	25	1
563453	72	NJ	2016	5	28	1
563454	72	NJ	2016	3	10	1
563455	72	NJ	2016	8	27	1
563456	72	NJ	2016	9	5	1
563457	72	NJ	2016	12	25	1
563458	73	NJ	2016	3	13	1
563459	72	NJ	2016	6	13	1
563460	72	NJ	2016	9	12	1
563461	73	NJ	2016	4	30	1
563462	72	NJ	2016	11	5	1
563463	72	NJ	2016	7	25	1
563464	72	NJ	2016	8	28	1
563465	72	NJ	2016	3	1	1
563466	72	NJ	2016	11	22	1
563467	72	NJ	2016	3	22	1
563468	72	NJ	2016	4	4	1
563469	72	NJ	2016	11	21	1
563470	73	NJ	2016	6	22	1
563471	72	NJ	2016	4	20	1
563472	72	NJ	2016	6	18	1
563473	72	NJ	2016	6	19	1
563474	72	NJ	2016	6	26	1
563475	72	NJ	2016	11	7	1
563476	72	NJ	2016	3	8	1
563477	72	NJ	2016	3	9	1
563478	72	NJ	2016	6	10	1
563479	73	NJ	2016	9	5	1
563480	72	NJ	2016	3	22	1
563481	72	NJ	2016	3	29	1
563482	72	NJ	2016	4	21	1
563483	73	NJ	2016	6	22	1
563484	72	NJ	2016	6	26	1
563485	73	NJ	2016	9	9	1
563486	72	NJ	2016	11	6	1
563487	72	NJ	2016	11	11	1
563488	72	NJ	2016	11	26	1
563489	72	NJ	2016	6	30	1
563490	72	NJ	2016	9	10	1
563491	72	NJ	2016	9	18	1
563492	73	NJ	2016	3	10	1
563493	73	NJ	2016	3	10	1
563494	72	NJ	2016	3	10	1
563495	73	NJ	2016	3	11	1
563496	73	NJ	2016	3	11	1
563497	72	NJ	2016	4	16	1
563498	72	NJ	2016	12	11	1
563499	72	NJ	2016	12	23	1
563500	72	NJ	2016	3	24	1
563501	73	NJ	2016	4	21	1
563502	72	NJ	2016	6	22	1
563503	72	NJ	2016	3	29	1
563504	72	NJ	2016	4	24	1
563505	73	NJ	2016	2	17	1
563506	72	NJ	2016	3	10	1
563507	72	NJ	2016	3	11	1
563508	73	NJ	2016	11	27	1
563509	72	NJ	2016	6	18	1
563510	72	NJ	2016	7	7	1
563511	72	NJ	2016	12	10	1
563512	72	NJ	2016	6	23	1
563513	72	NJ	2016	12	16	1
563514	72	NJ	2016	6	4	1
563515	72	NJ	2016	9	23	1
563516	73	NJ	2016	3	23	1
563517	73	NJ	2016	4	11	1
563518	73	NJ	2016	4	19	1
563519	72	NJ	2016	11	28	1
563520	72	NJ	2016	4	6	1
563521	72	NJ	2016	11	10	1
563522	72	NJ	2016	4	22	1
563523	73	NJ	2016	5	28	1
563524	72	NJ	2016	7	7	1
563525	71	NJ	2016	6	27	1
563526	72	NJ	2016	4	26	1
563527	72	NJ	2016	8	4	1
563528	72	NJ	2016	9	14	1
563529	72	NJ	2016	12	20	1
563530	72	NJ	2016	12	22	1
563531	72	NJ	2016	4	18	1
563532	72	NJ	2016	6	21	1
563533	72	NJ	2016	8	10	1
563534	72	NJ	2016	12	2	1
563535	73	NJ	2016	4	18	1
563536	72	NJ	2016	8	25	1
563537	72	NJ	2016	9	21	1
563538	73	NJ	2016	11	3	1
563539	72	NJ	2016	4	16	1
563540	72	NJ	2016	8	27	1
563541	72	NJ	2016	3	29	1
563542	72	NJ	2016	6	19	1
563543	72	NJ	2016	8	30	1
563544	73	NJ	2016	10	23	1
563545	72	NJ	2016	11	17	1
563546	72	NJ	2016	2	14	1
